log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC20_tpd,1540,lower_bounded_power_law,exponential,1096.834299310627,2.3004352678574363e-24,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_tpd,1540,lower_bounded_power_law,lognormal,-1.169720589656845,0.1920702514604497,lognormal,inconclusive (lognormal numerically favored)
BPIC20_tpd,1540,lower_bounded_power_law,stretched_exponential,2.168428717628357,0.5160792282064415,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC20_tpd,1540,lower_bounded_power_law,truncated_power_law,-3.846501358642877,0.0055435321401523,truncated_power_law,truncated_power_law favored (distinguishable)
CALL,672,lower_bounded_power_law,exponential,1504.3698787833478,1.0118165772176439e-41,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
CALL,672,lower_bounded_power_law,lognormal,-1.8922864839755744,0.1634813914220272,lognormal,inconclusive (lognormal numerically favored)
CALL,672,lower_bounded_power_law,stretched_exponential,-0.6835556664405908,0.8155230254017061,stretched_exponential,inconclusive (stretched_exponential numerically favored)
CALL,672,lower_bounded_power_law,truncated_power_law,-5.715074719820986,0.0007226187352257,truncated_power_law,truncated_power_law favored (distinguishable)
ITHD,108,lower_bounded_power_law,exponential,175.46054408927276,0.0004785045851113,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
ITHD,108,lower_bounded_power_law,lognormal,-8.170491680478081,0.3111819543968757,lognormal,inconclusive (lognormal numerically favored)
ITHD,108,lower_bounded_power_law,stretched_exponential,1.1912401627862308,0.297206803943598,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
ITHD,108,lower_bounded_power_law,truncated_power_law,-0.076989497028878,0.6947615243822189,truncated_power_law,inconclusive (truncated_power_law numerically favored)
MOBIS,1979,lower_bounded_power_law,exponential,2215.1016663727182,5.901872413302743e-75,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
MOBIS,1979,lower_bounded_power_law,lognormal,-22.942352007672447,2.0107240466963145e-11,lognormal,lognormal favored (distinguishable)
MOBIS,1979,lower_bounded_power_law,stretched_exponential,-26.813651780797187,7.11034742886258e-11,stretched_exponential,stretched_exponential favored (distinguishable)
MOBIS,1979,lower_bounded_power_law,truncated_power_law,-34.84527348658924,1.1102230246251563e-16,truncated_power_law,truncated_power_law favored (distinguishable)
RTFMP,353,lower_bounded_power_law,exponential,1486.9227165832417,3.6339634724873805e-21,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
RTFMP,353,lower_bounded_power_law,lognormal,-0.5351069637759611,0.651056055726621,lognormal,inconclusive (lognormal numerically favored)
RTFMP,353,lower_bounded_power_law,stretched_exponential,5.298461126682059,0.030991741100739,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
RTFMP,353,lower_bounded_power_law,truncated_power_law,-0.0601606613367935,0.7286862501980838,truncated_power_law,inconclusive (truncated_power_law numerically favored)
SEPSIS,878,lower_bounded_power_law,exponential,169.13370150539586,3.428872579064851e-07,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
SEPSIS,878,lower_bounded_power_law,lognormal,-0.3603898157506977,0.4915983390347315,lognormal,inconclusive (lognormal numerically favored)
SEPSIS,878,lower_bounded_power_law,stretched_exponential,2.346175474921236,0.1636792389567077,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
SEPSIS,878,lower_bounded_power_law,truncated_power_law,-0.0451985892641357,0.7636728313615866,truncated_power_law,inconclusive (truncated_power_law numerically favored)
