log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC13_cp,370,lower_bounded_power_law,lognormal,-2.356732215588841,0.2357846714795374,lognormal,inconclusive (lognormal numerically favored)
BPIC13_cp,370,lower_bounded_power_law,stretched_exponential,-2.2626640507347826,0.2448856964955148,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC13_cp,370,lower_bounded_power_law,truncated_power_law,-1.6538136091260631,0.0689589941281549,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC13_i,2368,lower_bounded_power_law,exponential,3209.2324578575203,1.994553265578041e-39,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC13_i,2368,lower_bounded_power_law,lognormal,-13.88947564410999,0.0002634817950592,lognormal,lognormal favored (distinguishable)
BPIC13_i,2368,lower_bounded_power_law,stretched_exponential,-14.770881659194044,0.0002180661336142,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC13_i,2368,lower_bounded_power_law,truncated_power_law,-16.749071268715614,7.133208135279291e-09,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC14,68586,lower_bounded_power_law,exponential,57498.74770555146,0.0,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC14,68586,lower_bounded_power_law,lognormal,-60.732050184308136,2.3488976215260288e-14,lognormal,lognormal favored (distinguishable)
BPIC14,68586,lower_bounded_power_law,stretched_exponential,19.407916238847243,0.1475339078959507,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC14,68586,lower_bounded_power_law,truncated_power_law,-47.8417444304035,0.0,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC17,2166,lower_bounded_power_law,exponential,6529.360628970182,1.2136973851067835e-229,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC17,2166,lower_bounded_power_law,lognormal,-19.690296537621087,1.7131335948589685e-07,lognormal,lognormal favored (distinguishable)
BPIC17,2166,lower_bounded_power_law,stretched_exponential,-21.82007911015645,1.0457896055002106e-05,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC17,2166,lower_bounded_power_law,truncated_power_law,-37.40831533273713,0.0,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC18,26526,lower_bounded_power_law,exponential,61705.90080051087,1.060949692141829e-211,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC18,26526,lower_bounded_power_law,lognormal,-118.74711739336836,6.184683745922551e-51,lognormal,lognormal favored (distinguishable)
BPIC18,26526,lower_bounded_power_law,stretched_exponential,-109.09182602085804,1.5629604539881968e-14,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC18,26526,lower_bounded_power_law,truncated_power_law,-94.4306688590117,0.0,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC19,17591,lower_bounded_power_law,exponential,41857.28313693111,1.0246092264619454e-64,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC19,17591,lower_bounded_power_law,lognormal,-29.651800868956137,4.38820823197919e-05,lognormal,lognormal favored (distinguishable)
BPIC19,17591,lower_bounded_power_law,stretched_exponential,-6.180041443389019,0.6636413658163154,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC19,17591,lower_bounded_power_law,truncated_power_law,-9.33630594009595,1.5519575806810515e-05,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_dd,168,lower_bounded_power_law,exponential,375.8165350970599,5.1310923417722804e-24,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_dd,168,lower_bounded_power_law,lognormal,-2.604922528507678,0.0535720260135575,lognormal,lognormal favored (distinguishable)
BPIC20_dd,168,lower_bounded_power_law,stretched_exponential,-2.965479115503729,0.0475120475306489,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC20_dd,168,lower_bounded_power_law,truncated_power_law,-4.485085451962012,0.0027442292649576,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_id,1378,lower_bounded_power_law,exponential,2177.751621464173,1.7517931849280543e-47,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_id,1378,lower_bounded_power_law,lognormal,-16.533259501474284,0.0001164881094817,lognormal,lognormal favored (distinguishable)
BPIC20_id,1378,lower_bounded_power_law,stretched_exponential,-17.450413909652596,7.158809706407925e-05,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC20_id,1378,lower_bounded_power_law,truncated_power_law,-19.203287449613207,5.743855391315832e-10,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_ptc,641,lower_bounded_power_law,exponential,911.0454953899464,2.25342520141426e-31,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_ptc,641,lower_bounded_power_law,lognormal,-1.3724561794337289,0.1278565706674709,lognormal,inconclusive (lognormal numerically favored)
BPIC20_ptc,641,lower_bounded_power_law,stretched_exponential,-1.1142006987713184,0.4828393358711237,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_ptc,641,lower_bounded_power_law,truncated_power_law,-3.658153406266309,0.0068331691650359,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_rfp,177,lower_bounded_power_law,exponential,370.3978737483234,1.6302246201434317e-21,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_rfp,177,lower_bounded_power_law,lognormal,-2.108454211781588,0.0702780527576032,lognormal,lognormal favored (distinguishable)
BPIC20_rfp,177,lower_bounded_power_law,stretched_exponential,-2.3929768164231184,0.0657154064183631,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC20_rfp,177,lower_bounded_power_law,truncated_power_law,-3.545426740701206,0.0077478340845607,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_tpd,1977,lower_bounded_power_law,exponential,2537.925674482675,2.4865466721783142e-48,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_tpd,1977,lower_bounded_power_law,lognormal,-2.702610624450533,0.0420113145878104,lognormal,lognormal favored (distinguishable)
BPIC20_tpd,1977,lower_bounded_power_law,stretched_exponential,1.5467593369494477,0.706645501130218,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC20_tpd,1977,lower_bounded_power_law,truncated_power_law,-7.015393411510788,0.0001798418855614,truncated_power_law,truncated_power_law favored (distinguishable)
CALL,2569,lower_bounded_power_law,exponential,7705.79010236637,1.0138612493778556e-64,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
CALL,2569,lower_bounded_power_law,lognormal,-6.85257174506281,0.0285492113309622,lognormal,lognormal favored (distinguishable)
CALL,2569,lower_bounded_power_law,stretched_exponential,20.04189833321092,2.1085801097016423e-05,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
CALL,2569,lower_bounded_power_law,truncated_power_law,-1.033652105549924,0.1504873183505441,truncated_power_law,inconclusive (truncated_power_law numerically favored)
ITHD,448,lower_bounded_power_law,exponential,773.3317690450191,4.812298314648871e-10,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
ITHD,448,lower_bounded_power_law,lognormal,-1.2080407724213322,0.091278034615561,lognormal,lognormal favored (distinguishable)
ITHD,448,lower_bounded_power_law,stretched_exponential,-0.2575803923797597,0.8678103855748679,stretched_exponential,inconclusive (stretched_exponential numerically favored)
ITHD,448,lower_bounded_power_law,truncated_power_law,-1.1070265210959072,0.1367589542105396,truncated_power_law,inconclusive (truncated_power_law numerically favored)
MOBIS,685,lower_bounded_power_law,exponential,1230.3081729831324,8.812294172811506e-60,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
MOBIS,685,lower_bounded_power_law,lognormal,-9.128136605142116,6.213670239831165e-06,lognormal,lognormal favored (distinguishable)
MOBIS,685,lower_bounded_power_law,stretched_exponential,-10.990641946025915,4.485998621832308e-05,stretched_exponential,stretched_exponential favored (distinguishable)
MOBIS,685,lower_bounded_power_law,truncated_power_law,-19.371177103756743,4.836008260511447e-10,truncated_power_law,truncated_power_law favored (distinguishable)
RTFMP,311,lower_bounded_power_law,exponential,1081.857809716691,1.6574135623849134e-29,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
RTFMP,311,lower_bounded_power_law,lognormal,-0.1312795045461339,0.5785136616309963,lognormal,inconclusive (lognormal numerically favored)
RTFMP,311,lower_bounded_power_law,stretched_exponential,3.102001229384327,0.2040239211454159,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
RTFMP,311,lower_bounded_power_law,truncated_power_law,-1.2556839354668212,0.1130277860404358,truncated_power_law,inconclusive (truncated_power_law numerically favored)
SEPSIS,253,lower_bounded_power_law,exponential,20.10169412454167,0.0496851753900689,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
SEPSIS,253,lower_bounded_power_law,lognormal,-3.71724957722176,0.0761717192203864,lognormal,lognormal favored (distinguishable)
SEPSIS,253,lower_bounded_power_law,stretched_exponential,-4.134366419364181,0.0674655061787905,stretched_exponential,stretched_exponential favored (distinguishable)
SEPSIS,253,lower_bounded_power_law,truncated_power_law,-4.868191611059971,0.0018065601450728,truncated_power_law,truncated_power_law favored (distinguishable)
